Sinuosity_Index,Dist_to_Intersection_m,No_of_Lanes,Speed_Limit_kmh,Has_Zebra_Crossing,Has_Streetlight_Infrastructure,Elevation_Gradient_Pct,Road_Type_secondary,Road_Type_tertiary,Road_Type_trunk,Baseline_Traffic_Volume_Moderate,Topography_Mild Grade,Topography_Steep,Is_Hotspot_Actual,Predicted_Hotspot,Data_Type
1.001746285660106,145.32573779365592,2,69,1,0,0.5566563691920517,False,False,True,False,False,False,1,1,Synthetic
1.0078070712106237,1356.5968424361624,2,54,0,0,0.5249480058042371,False,True,True,True,False,False,1,1,Synthetic
1.0020267392270397,725.6261998509485,2,64,0,1,0.3618132345200188,False,False,True,False,False,False,1,1,Synthetic
1.0138372935032638,2765.6418414752407,2,53,0,0,0.2080181153009295,False,True,True,True,False,False,1,1,Synthetic
1.0026865748904377,591.7987215261776,2,66,0,0,0.34634046575596555,False,False,True,False,False,False,1,1,Synthetic
1.0014739360258618,644.3820123409185,2,60,0,1,0.10561083954392429,False,False,True,False,False,False,1,1,Synthetic
1.0012275270762627,453.41079564284223,2,60,0,1,0.4840065257536479,False,False,False,False,False,False,1,1,Synthetic
1.0030679973338876,1732.5631607049481,2,60,0,1,0.5234397867110008,False,False,True,False,False,False,1,1,Synthetic
1.0015998241712376,720.1713897515853,2,63,0,1,0.39092107923380337,False,False,True,False,False,False,1,1,Synthetic
1.003981014106352,3287.3090387979164,2,58,0,0,0.6106645062776798,False,True,True,True,False,False,1,1,Synthetic
1.0064566331523404,3202.1576460921005,2,56,0,0,0.5240178396680872,False,True,True,True,False,False,1,1,Synthetic
1.000586683520836,3917.108518248852,2,60,1,1,0.5853265916656133,False,False,True,False,False,False,1,1,Synthetic
1.0038630987990047,597.98488704164,2,68,0,0,0.5,False,False,True,False,False,False,1,1,Synthetic
1.0002566387469791,42.01266638931637,2,58,1,1,1.3104984225068816,True,False,False,True,False,False,1,1,Synthetic
1.000656511580595,3973.9617656166033,2,60,0,1,0.5448401310640112,False,False,True,False,False,False,1,1,Synthetic
1.0001877819010305,3583.8483564792,2,60,0,1,0.7187030164949213,False,False,True,False,False,False,1,1,Synthetic
1.0007154877874744,499.5275762390912,2,61,0,1,0.255106710942817,False,False,False,False,False,False,1,1,Synthetic
1.0019865368004106,6054.2246780043115,2,60,0,1,0.2416833754782166,False,False,True,False,False,False,1,1,Synthetic
1.0072699203805546,350.7326816931255,2,60,0,1,0.3710641896172557,False,False,False,False,False,False,1,1,Synthetic
1.000680831098143,578.0459031486736,2,60,0,1,0.3904155490715465,False,False,True,False,False,False,1,1,Synthetic
1.0001716712957667,4982.582496003493,2,60,0,1,0.14656510386876836,False,False,True,False,False,False,1,1,Synthetic
1.003051430492183,166.93688043302595,2,60,0,0,0.2311370458386012,True,False,False,True,False,False,1,1,Synthetic
1.019824665904604,2732.636425471391,2,50,0,0,0.06753340953960514,False,True,True,True,False,False,1,1,Synthetic
1.0006091269421689,3935.731171534105,2,60,1,1,0.5763492231324214,False,False,True,False,False,False,1,1,Synthetic
1.0017500819174214,107.93902404988508,2,60,1,1,0.4841385537221816,False,False,False,False,False,False,1,1,Synthetic
1.000034427736462,854.1164002681937,2,60,0,0,0.5065480339360602,True,False,True,True,False,False,1,1,Synthetic
1.0000614603379034,580.0110017047424,2,60,0,1,0.15780949314483475,False,False,True,False,False,False,1,1,Synthetic
1.0137914665449694,2765.8598837927047,2,53,0,0,0.20919316551360517,False,True,True,True,False,False,1,1,Synthetic
1.0017712477612142,133.86241299649535,2,60,0,1,0.35328105625890804,False,False,False,False,False,False,1,1,Synthetic
1.0044358328305847,899.8996064443913,2,60,0,0,0.5943180698001036,True,False,True,True,False,False,1,1,Synthetic
1.0027881123628803,619.4610990602021,2,64,0,0,0.29841498171736247,False,False,True,False,False,False,1,1,Synthetic
1.0004078671076075,60.06933264834527,2,53,1,1,1.018123591958675,True,False,False,True,False,False,1,1,Synthetic
1.0101007826309756,2914.339459520449,2,60,0,1,0.5870841511132994,False,False,True,False,False,False,1,1,Synthetic
1.0003126703696288,3625.3726933370926,2,60,1,1,0.690497222778356,False,False,True,False,False,False,1,1,Synthetic
1.0010719706355102,3642.2808207142666,2,59,0,0,0.6745288876608299,False,True,True,True,False,False,1,1,Synthetic
1.0031479355554065,1019.9242618465637,2,54,0,0,0.25897301585778937,False,True,True,True,False,False,1,1,Synthetic
1.0003162097242397,3692.68018078528,2,60,1,1,0.6935161103040495,False,False,True,False,False,False,1,1,Synthetic
1.0002,35.239040562335035,2,65,0,1,1.2610881538580545,False,False,True,False,False,False,1,0,Synthetic
1.0007918348692304,612.1257732809357,2,60,0,1,0.1,False,False,False,False,False,False,1,1,Synthetic
1.0036268615606248,913.2084300376745,2,60,0,1,0.35583412768748124,False,False,True,False,False,False,1,1,Synthetic
1.0036501958554611,302.11323878054753,2,60,0,1,0.48638868628871273,False,False,False,False,False,False,1,1,Synthetic
1.0001341761223501,61.86587123833053,2,64,0,1,0.4741761223501799,True,False,True,True,False,False,1,1,Synthetic
1.0004616930811732,66.49615389208728,2,51,1,1,0.91406004306503,True,False,False,True,False,False,1,1,Synthetic
1.000374991775392,2977.8947895864726,2,60,0,1,0.6000032898432209,False,False,True,False,False,False,1,1,Synthetic
1.0025389119753123,490.66845334811546,2,65,0,1,0.13808575740777893,False,False,False,False,False,False,1,1,Synthetic
1.000026576678558,55.401789951553944,2,68,0,1,0.4835140642135002,False,False,True,False,False,False,1,1,Synthetic
1.0024973598547806,6749.697577276836,2,65,0,0,0.40334665774967926,False,False,True,False,False,False,1,1,Synthetic
1.0033501738169224,777.5477877482216,2,67,0,0,0.3240703670909769,True,False,True,True,False,False,1,1,Synthetic
1.0001600776100499,927.4914748662347,2,60,0,1,0.5418991069351599,False,False,True,False,False,False,1,1,Synthetic
1.0013484379498525,121.73564587451001,2,60,0,0,0.5829589422013185,True,False,False,True,False,False,1,1,Synthetic
1.00989822447971,7390.256380187728,2,60,0,1,0.29044096189900515,False,False,True,False,False,False,1,1,Synthetic
1.0024554577723526,491.4395701834621,2,66,0,1,0.12932306609702193,False,False,False,False,False,False,1,1,Synthetic
1.0020558246111717,588.2484985257374,2,64,0,0,0.28626901058777465,False,False,True,False,False,False,1,1,Synthetic
1.0010986244762732,607.8457347265748,2,60,0,1,0.3013755237267689,False,False,True,False,False,False,1,1,Synthetic
1.0009155728706711,128.6263926606303,2,66,1,0,0.49155728706711954,False,False,True,False,False,False,1,1,Synthetic
1.001350067732939,584.2760955254001,2,62,0,0,0.21905406980372435,False,False,True,False,False,False,1,1,Synthetic
1.0054500831206097,917.4581937465849,2,60,0,1,0.5050068007771615,False,False,True,False,False,False,1,1,Synthetic
1.0000160455890241,3437.8782158176114,2,60,0,1,0.7473257351626316,False,False,True,False,False,False,1,1,Synthetic
1.0078600402744422,319.27517778078266,2,60,1,1,0.42736261205708914,False,False,False,False,False,False,1,1,Synthetic
1.0000152856855904,587.4152943958131,2,58,0,0,0.2423571572047795,False,True,True,True,False,False,1,1,Synthetic
1.004048021452455,914.1901154582679,2,60,0,1,0.3902926642917758,False,False,True,False,False,False,1,1,Synthetic
1.000354232741963,367.9622390798762,2,60,1,1,1.0314885841834611,False,False,False,False,False,False,1,1,Synthetic
1.0026828097932783,99.45465042987526,2,56,0,0,0.46464601911513936,True,False,False,True,False,False,1,1,Synthetic
1.0004139832402859,4639.94734865475,2,60,0,1,0.2828655726608109,False,False,True,False,False,False,1,1,Synthetic
1.000050697434223,857.7299001408882,2,60,0,0,0.40567590781851903,True,False,True,True,False,False,1,1,Synthetic
1.0000249853233585,3445.476692010679,2,60,0,1,0.745835779440237,False,False,True,False,False,False,1,1,Synthetic
1.004097376314047,1329.3908947267687,2,59,0,0,0.5041479263707596,False,True,True,True,False,False,1,1,Synthetic
1.0022541417778374,466.9152271820178,2,60,0,1,0.3744637759212126,False,False,False,False,False,False,1,1,Synthetic
1.0006355563371852,619.0403738612354,2,54,0,0,0.1553703052345801,False,True,False,True,False,False,1,1,Synthetic
1.0046576333143813,6857.1044341808665,2,60,0,1,0.5787272104975771,False,False,True,False,False,False,1,1,Synthetic
1.0014192918143225,146.46677408933138,2,69,0,0,0.5311680900085916,False,False,True,False,False,False,1,1,Synthetic
1.0051343888151414,136.69816480112888,2,60,0,0,0.562518420188481,True,False,False,True,False,False,1,1,Synthetic
1.0002659606193947,273.8647269535497,2,60,0,1,0.5102873892938933,False,False,False,False,False,False,1,1,Synthetic
1.0,6024.4767814862,2,69,0,0,0.2361858211374585,False,False,True,False,False,False,1,1,Synthetic
1.0000974248208534,577.4251553806376,2,60,0,1,0.10386276871983849,False,False,True,False,False,False,1,1,Synthetic
1.0012947106146395,457.9617051731908,2,60,0,1,0.4524819423614992,False,False,False,False,False,False,1,1,Synthetic
1.012497727686323,8381.633285968957,2,60,0,1,0.3639677886693375,False,False,True,False,False,False,1,1,Synthetic
1.0014988973262913,5850.754113150536,2,60,0,1,0.19463044376494515,False,False,True,False,False,False,1,1,Synthetic
1.005786707163749,47.659031119926624,2,70,0,1,0.5037747310494967,False,False,True,False,False,False,1,0,Synthetic
1.0031887694192736,81.91041164692518,2,62,0,1,0.6823498890327216,False,False,True,False,False,False,1,1,Synthetic
1.0009250784448207,575.8443498818526,2,60,0,1,0.4858933747883607,False,False,True,False,False,False,1,1,Synthetic
1.0000311969989826,582.1869357731586,2,60,0,1,0.20320450152625585,False,False,True,False,False,False,1,1,Synthetic
1.010796833977662,8045.529624824981,2,61,0,0,0.33369638742373736,False,False,True,False,False,False,1,1,Synthetic
1.0014736767990284,481.35789327263745,2,68,0,1,0.18446260763605027,False,False,False,False,False,False,1,1,Synthetic
1.0024144827300285,435.5054078816629,2,60,0,1,0.44192403818819925,False,False,False,False,False,False,1,1,Synthetic
1.0032712785922324,6590.291079407357,2,60,0,1,0.36564968872418235,False,False,True,False,False,False,1,1,Synthetic
1.0044313144198451,7074.323151505763,2,60,0,1,0.4775829703359332,False,False,True,False,False,False,1,1,Synthetic
1.0008173212815634,483.32879109899625,2,60,0,1,0.35949774029313775,False,False,False,False,False,False,1,1,Synthetic
1.0002729649459572,568.7193143497856,2,61,0,1,0.09459484543883884,False,False,False,False,False,False,1,1,Synthetic
1.0030404303967035,2005.138663030468,2,60,0,1,0.3719907232538038,False,False,True,False,False,False,1,1,Synthetic
1.002928038689061,5791.3508953380115,2,60,0,1,0.34333691565380353,False,False,True,False,False,False,1,1,Synthetic
1.000303196494152,596.8657208216758,2,60,0,1,0.21501578913632083,False,False,True,False,False,False,1,1,Synthetic
1.0,4178.346626087015,2,60,0,1,0.4569137920587476,False,False,True,False,False,False,1,0,Synthetic
1.0007979935378561,103.1685622662794,2,60,0,1,0.6931569260994501,False,False,False,False,False,False,1,1,Synthetic
1.00114446795923,645.1652891437909,2,60,0,1,0.14785601254463326,False,False,False,False,False,False,1,1,Synthetic
1.0040502779052312,2784.764129519473,2,60,0,1,0.5381657403158961,False,False,True,False,False,False,1,1,Synthetic
1.0002723081119045,3655.6928181818157,2,60,0,1,0.7046153146825727,False,False,True,False,False,False,1,1,Synthetic
1.0007694553604678,615.9895075539508,2,60,0,1,0.16121668917680737,False,False,True,False,False,False,1,1,Synthetic
1.0053931885523875,112.59143720237783,2,53,0,0,0.4599127013198746,True,False,False,True,False,False,1,1,Synthetic
1.0025797295763423,140.0660309168677,2,67,1,0,0.5791818804416801,False,False,True,False,False,False,1,1,Synthetic
1.0022288319517543,592.9565780479903,2,65,0,0,0.37958325300897117,False,False,True,False,False,False,1,1,Synthetic
1.0035454707363032,7029.179102021383,2,63,0,0,0.4677043434572109,False,False,True,False,False,False,1,1,Synthetic
1.0009166096735858,622.0250983042979,2,60,0,1,0.14423734535550103,False,False,True,False,False,False,1,1,Synthetic
1.0032304861359498,596.7884876596218,2,67,0,0,0.43781896139242804,False,False,True,False,False,False,1,1,Synthetic
1.0025743686774522,1769.7235259613942,2,60,0,1,0.48394949419618033,False,False,True,False,False,False,1,1,Synthetic
1.0010737807377952,604.1564395626033,2,60,0,1,0.32621926220469144,False,False,True,False,False,False,1,1,Synthetic
1.000076104652162,3588.8467521610633,2,60,0,1,0.5851065869824599,False,False,True,False,False,False,1,1,Synthetic
1.0003379191652875,82.7681842453795,2,54,0,1,0.7832717078506015,True,False,False,True,False,False,1,1,Synthetic
1.000085705394959,48.53103310576445,2,65,0,1,0.8028091327785886,False,False,True,False,False,False,1,1,Synthetic
1.0097299764028864,951.8953458034345,2,57,0,0,0.4334382374098008,True,False,True,True,False,False,1,1,Synthetic
1.0048259444818959,910.1332844554877,2,57,0,0,0.1,True,False,True,True,False,False,1,1,Synthetic
1.0036379985130697,775.9268436329404,2,68,0,1,0.18227903518766933,False,False,True,False,False,False,1,1,Synthetic
1.0011254687094495,823.3160391865074,2,62,0,0,0.586990061610515,True,False,True,True,False,False,1,1,Synthetic
1.0000318960572903,582.1366734808267,2,60,0,1,0.20215591406453637,False,False,True,False,False,False,1,1,Synthetic
1.0153211225155383,2960.267226846383,2,52,0,0,0.20437920634010542,False,True,True,True,False,False,1,1,Synthetic
1.0049781499891621,114.63912746310942,2,54,0,0,0.4399108428511901,True,False,False,True,False,False,1,1,Synthetic
1.002106402541697,602.4886381360889,2,59,0,0,0.34331446726406833,False,True,True,True,False,False,1,1,Synthetic
1.0000663130573546,3479.766409662727,2,60,0,1,0.7292771695766614,False,False,True,False,False,False,1,1,Synthetic
1.0028851103638916,618.2689936277719,2,65,0,0,0.31134804851888365,False,False,True,False,False,False,1,1,Synthetic
1.0002745343326427,884.9291463690281,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.0000989453754867,931.3709264716183,2,60,0,1,0.6213710118673772,False,False,True,False,False,False,1,1,Synthetic
1.0004911602675017,71.70800769306419,2,50,0,1,0.8369060936255979,True,False,False,True,False,False,1,0,Synthetic
1.0039560050386427,1510.5940949600915,2,60,0,1,0.55,False,False,True,False,False,False,1,1,Synthetic
1.0002031940835168,242.08393762063506,2,60,0,1,0.43705976410284575,False,False,False,False,False,False,1,1,Synthetic
1.00576129569186,918.1836019581174,2,60,0,1,0.5304696475158223,False,False,True,False,False,False,1,1,Synthetic
1.0185305449393602,2743.311591821855,2,50,0,0,0.08767833488820204,False,True,True,True,False,False,1,1,Synthetic
1.0002757347145836,4020.626614172864,2,60,0,1,0.15257478506887134,False,False,True,False,False,False,1,1,Synthetic
1.001145813764815,135.00464151458502,2,67,0,0,0.5879485251983861,False,False,True,False,False,False,1,1,Synthetic
1.000091376663068,3621.8785845497896,2,60,0,1,0.5520172300193209,False,False,True,False,False,False,1,1,Synthetic
1.000092456545291,577.7823743935754,2,60,0,1,0.1113151820634654,False,False,True,False,False,False,1,1,Synthetic
1.001362966541656,361.4190011767468,2,60,1,1,0.9502978149398931,False,False,False,False,False,False,1,1,Synthetic
1.0001951281959278,583.1118006319541,2,60,0,1,0.3042022766466228,False,False,True,False,False,False,1,1,Synthetic
1.000070550605316,598.208533218226,2,52,0,0,0.2147246973419715,False,True,True,True,False,False,1,1,Synthetic
1.000020426262356,139.38567055619183,2,60,0,0,0.2002084312485315,True,False,False,True,False,False,1,1,Synthetic
1.0000696925055863,111.83872230678662,2,60,0,1,0.5484625279319073,False,False,False,False,False,False,1,1,Synthetic
1.0063910256772757,113.81737770273332,2,56,0,0,0.630789908431039,True,False,False,True,False,False,1,1,Synthetic
1.0023769044238402,297.9274946692568,2,60,0,1,0.5105651058764529,False,False,False,False,False,False,1,1,Synthetic
1.0000254236974992,3479.228915321167,2,60,0,1,0.6949153220849191,False,False,True,False,False,False,1,1,Synthetic
1.0002,35.23082595185184,2,69,0,1,1.1419763018517246,False,False,True,False,False,False,1,1,Synthetic
1.0002826408306726,4035.5638526619564,2,60,0,1,0.13761153354250982,False,False,True,False,False,False,1,1,Synthetic
1.0001183565395824,5290.520800410578,2,66,0,0,0.19082173020878052,False,False,True,False,False,False,1,1,Synthetic
1.0011668901648396,1875.6785083908665,2,60,0,1,0.37135121318717684,False,False,True,False,False,False,1,1,Synthetic
1.0000335660064796,582.0166041341098,2,60,0,1,0.19965099028045552,False,False,True,False,False,False,1,1,Synthetic
1.0002490960288313,3963.0098007592846,2,60,0,1,0.2102919375321176,False,False,True,False,False,False,1,1,Synthetic
1.005545417221016,88.6513384701559,2,50,0,0,0.6847563931995062,True,False,False,True,False,False,1,0,Synthetic
1.0064036319903686,113.71457525273603,2,56,0,0,0.6305865808005064,True,False,False,True,False,False,1,1,Synthetic
1.000591757898282,2614.9990019911993,2,60,0,1,0.50412105085901,False,False,True,False,False,False,1,1,Synthetic
1.0001,596.8541386449556,2,52,0,0,0.1734062075035761,False,True,False,True,False,False,1,1,Synthetic
1.008251548271852,7583.057131348372,2,63,0,0,0.31396549047947314,False,False,True,False,False,False,1,1,Synthetic
1.0005920401097166,4388.170483857999,2,60,0,1,0.3830225617155818,False,False,True,False,False,False,1,1,Synthetic
1.0068949533748306,109.70792860783286,2,54,0,0,0.6226620423414415,True,False,False,True,False,False,1,1,Synthetic
1.0080317776057899,99.57333819794019,2,50,0,0,0.5870736195561398,True,False,False,True,False,False,1,0,Synthetic
1.004164875023475,130.0624778923949,2,62,1,0,0.6220236492831055,False,False,True,False,False,False,1,1,Synthetic
1.000205603360436,924.6024107467255,2,60,0,1,0.48271563143307894,False,False,True,False,False,False,1,1,Synthetic
1.002065534213479,132.9755920913051,2,60,0,1,0.3787481530895157,False,False,False,False,False,False,1,1,Synthetic
1.006039968691797,116.68019079721752,2,57,0,0,0.6364521178742435,True,False,False,True,False,False,1,1,Synthetic
1.000206548100179,600.5491289430198,2,51,0,0,0.23995553756712493,False,True,True,True,False,False,1,1,Synthetic
1.0015286011387976,634.9404920041789,2,60,0,0,0.13048015183966527,False,False,True,False,False,False,1,1,Synthetic
1.0000297340864324,3388.848111601352,2,60,0,1,0.7381063654270767,False,False,True,False,False,False,1,1,Synthetic
1.0001750082826784,227.81252712952502,2,60,0,1,0.4041763297915323,False,False,False,False,False,False,1,1,Synthetic
1.0120312582549962,972.3511844888542,2,55,0,0,0.3615231795313719,True,False,True,True,False,False,1,1,Synthetic
1.0000242470344494,151.4770817761785,2,60,0,1,0.2282882068575542,False,False,False,False,False,False,1,1,Synthetic
1.0000413742100176,59.530975124044154,2,68,0,1,0.3813742100176531,True,False,True,True,False,False,1,1,Synthetic
1.0007013291887406,4339.511707912888,2,61,0,0,0.4691653714814482,False,False,True,False,False,False,1,1,Synthetic
1.0027753987666497,590.7772747684179,2,65,0,0,0.5,False,False,True,False,False,False,1,1,Synthetic
1.000049450278341,5752.344344502278,2,68,0,0,0.22527486082944986,False,False,True,False,False,False,1,1,Synthetic
1.0029017326036096,591.6144222233316,2,65,0,0,0.5,False,False,True,False,False,False,1,1,Synthetic
1.0015227136055413,556.4638407423836,2,60,0,1,0.44662454809645413,False,False,True,False,False,False,1,1,Synthetic
1.0,120.38390389329489,2,60,0,1,0.29607401637327097,False,False,False,False,False,False,1,0,Synthetic
1.0000191281341348,371.5557103783957,2,60,0,1,1.0510244909059578,False,False,False,False,False,False,1,1,Synthetic
1.0000753477939877,49.73458633864226,2,66,0,1,0.7468780875329759,False,False,True,False,False,False,1,1,Synthetic
1.0015260542500597,1848.6406360554968,2,60,0,1,0.40008434000478554,False,False,True,False,False,False,1,1,Synthetic
1.0036813622510248,899.0669481841182,2,60,0,1,0.3731547479595134,False,False,True,False,False,False,1,1,Synthetic
1.0084600352218263,940.6069797495661,2,58,0,0,0.47312389931793153,True,False,True,True,False,False,1,1,Synthetic
1.006679237227931,3087.063486363431,2,60,0,1,0.6422703672914369,False,False,True,False,False,False,1,1,Synthetic
1.004203113328271,748.4429017424619,2,69,0,1,0.19364881704099987,False,False,True,False,False,False,1,1,Synthetic
1.0042379837824016,1337.9949907171,2,60,0,1,0.5573643735271984,False,False,True,False,False,False,1,1,Synthetic
1.0032181323723177,492.9638111593016,2,60,0,1,0.2385836609918987,False,False,False,False,False,False,1,1,Synthetic
1.005917968211038,918.9985368548786,2,60,0,1,0.5527343929653995,False,False,True,False,False,False,1,1,Synthetic
1.000839712751718,578.2663514430088,2,60,0,1,0.4698563758590151,False,False,True,False,False,False,1,1,Synthetic
1.0013947995318906,584.527871650927,2,63,0,0,0.2233142411324352,False,False,True,False,False,False,1,1,Synthetic
1.000053434627503,580.5880502825381,2,60,0,1,0.16984805874558054,False,False,True,False,False,False,1,1,Synthetic
1.000074991074947,89.57380056553033,2,62,0,1,0.6099678698091898,False,False,True,False,False,False,1,1,Synthetic
1.000134733699097,871.9137073859254,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.0000585149532326,643.6902292891896,2,54,0,0,0.32445514030235845,False,True,False,True,False,False,1,1,Synthetic
1.0002095516623712,92.03310876835425,2,57,0,1,0.7383430818299412,True,False,False,True,False,False,1,1,Synthetic
1.0000757081202043,885.4341094951318,2,60,0,1,0.25789721867240367,False,False,True,False,False,False,1,1,Synthetic
1.0000377850549276,581.7132545507071,2,60,0,1,0.19332241760863203,False,False,True,False,False,False,1,1,Synthetic
1.015395279702504,2533.676144185328,2,52,0,0,0.12232544969888956,False,True,True,True,False,False,1,1,Synthetic
1.0001025226642533,931.1439117264879,2,60,0,1,0.6167205364707589,False,False,True,False,False,False,1,1,Synthetic
1.0097318252621512,7332.7488105995035,2,60,0,1,0.28713939012205036,False,False,True,False,False,False,1,1,Synthetic
1.0008252682029741,1031.067550645899,2,52,0,0,0.06373658985129545,False,True,True,True,False,False,1,1,Synthetic
1.000103613824504,931.0746666969743,2,60,0,1,0.6153020281447633,False,False,True,False,False,False,1,1,Synthetic
1.000087822066748,877.07912056396,2,60,0,1,0.17915656613852504,False,False,True,False,False,False,1,1,Synthetic
1.0018365047730526,909.035271125552,2,60,0,1,0.2093503905224971,False,False,True,False,False,False,1,1,Synthetic
1.0194667602909546,1040.1360394056405,2,50,0,0,0.1,True,False,True,True,False,False,1,1,Synthetic
1.0000731327517975,598.7128264260458,2,52,0,0,0.21343362410126537,False,True,True,True,False,False,1,1,Synthetic
1.000006655422609,3438.6350135612015,2,60,0,1,0.735579917680304,False,False,True,False,False,False,1,1,Synthetic
1.0102857788604052,2782.539766017006,2,54,0,0,0.29908259332294646,False,True,True,True,False,False,1,1,Synthetic
1.0055521666140363,48.09802022429404,2,70,0,1,0.49713679096329577,False,False,True,False,False,False,1,0,Synthetic
1.0009600054006813,103.9179465494256,2,60,0,1,0.691568574503125,False,False,False,False,False,False,1,1,Synthetic
1.0000307777239772,127.1166655665886,2,60,0,1,0.35388861988552467,False,False,False,False,False,False,1,1,Synthetic
1.0093087730726946,1458.2770483566721,2,51,0,0,0.47245786028195935,False,True,True,True,False,False,1,1,Synthetic
1.000490392129632,69.92282027805444,2,50,1,1,0.8585752160449026,True,False,False,True,False,False,1,0,Synthetic
1.0048728895735473,125.59433201558785,2,60,1,0,0.6411591776634353,False,False,True,False,False,False,1,1,Synthetic
1.0022078193458033,154.55359443714934,2,67,0,0,0.4875453518408899,True,False,True,True,False,False,1,1,Synthetic
1.000735982358855,2278.4764625245302,2,60,0,1,0.4320088205724728,False,False,True,False,False,False,1,1,Synthetic
1.0061925929745383,7208.9497420946045,2,65,0,0,0.2980045967018475,False,False,True,False,False,False,1,1,Synthetic
1.006808036679976,2750.325237940458,2,60,0,1,0.5289732110667462,False,False,True,False,False,False,1,1,Synthetic
1.0041678720974105,175.80287220898725,2,62,0,0,0.31459952081670717,True,False,True,True,False,False,1,1,Synthetic
1.0000360638643027,854.479784261602,2,60,0,0,0.49640404132403027,True,False,True,True,False,False,1,1,Synthetic
1.0012660536010232,174.99645805035763,2,68,0,0,0.55,False,False,True,False,False,False,1,1,Synthetic
1.000803846212984,99.8576088844444,2,59,0,0,0.41936978826467475,True,False,False,True,False,False,1,1,Synthetic
1.0029345274241945,487.01296660044204,2,63,0,1,0.17962537954043134,False,False,False,False,False,False,1,1,Synthetic
1.0001172236494458,847.8819588575739,2,60,0,0,0.7166786632657042,True,False,True,True,False,False,1,1,Synthetic
1.005058312719627,1197.338117817454,2,50,0,0,0.22636046770615165,False,True,False,True,False,False,1,0,Synthetic
1.00140808044216,541.8854924938481,2,60,0,1,0.1581369085404348,False,False,False,False,False,False,1,1,Synthetic
1.005909323332368,6011.692143666366,2,60,0,1,0.2112960978644436,False,False,True,False,False,False,1,1,Synthetic
1.0003,4037.266096376702,2,60,0,1,0.15460125463079816,False,False,True,False,False,False,1,1,Synthetic
1.002687669020806,449.931226541077,2,60,0,1,0.47888237387981747,False,False,False,False,False,False,1,1,Synthetic
1.00004525536931,121.43274200885911,2,60,0,1,0.42627684655044423,False,False,False,False,False,False,1,1,Synthetic
1.0001647268657752,3780.5277379851123,2,60,0,1,0.39309179082046786,False,False,True,False,False,False,1,1,Synthetic
1.0076016759715456,95.81660934700096,2,50,0,0,0.6214868931832145,True,False,False,True,False,False,1,0,Synthetic
1.0040975500292948,130.48735319350453,2,62,1,0,0.620204054845805,False,False,True,False,False,False,1,1,Synthetic
1.002722731835278,112.33465348635276,2,60,1,1,0.5309005690037528,False,False,False,False,False,False,1,1,Synthetic
1.0016791967011753,860.5753514678747,2,63,0,1,0.13023581285065366,False,False,True,False,False,False,1,1,Synthetic
1.004151975776253,959.8528939917367,2,57,0,0,0.6177066541880202,True,False,True,True,False,False,1,1,Synthetic
1.00238860340132,132.00203551948348,2,60,0,1,0.40670606357577765,False,False,False,False,False,False,1,1,Synthetic
1.0000473725754944,163.186314058658,2,60,0,1,0.2552680047434516,False,False,False,False,False,False,1,1,Synthetic
1.00520244161774,1627.2250094779506,2,57,0,0,0.5384458870657699,False,True,True,True,False,False,1,1,Synthetic
1.0000198707933556,3467.21853894874,2,60,0,1,0.7069466143962871,False,False,True,False,False,False,1,1,Synthetic
1.0057248324015722,915.4256062769372,2,60,0,0,0.5577964152887877,True,False,True,True,False,False,1,1,Synthetic
1.000310402842211,917.951835633287,2,60,0,1,0.34647630512564065,False,False,True,False,False,False,1,1,Synthetic
1.0018065497227722,108.19421509329723,2,60,1,1,0.4868533520563536,False,False,False,False,False,False,1,1,Synthetic
1.0004163476835686,898.1319693402361,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.0036207655176732,302.016491201769,2,60,0,1,0.4869474901707608,False,False,False,False,False,False,1,1,Synthetic
1.0000341563210458,914.092385374812,2,60,0,1,0.5279839132032458,False,False,True,False,False,False,1,1,Synthetic
1.0003149053666855,888.687689638432,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.0001,591.665616071959,2,54,0,0,0.1539880841016428,False,True,False,True,False,False,1,1,Synthetic
1.0133410238011356,1321.1390142056207,2,54,0,0,0.28685525232288084,True,False,True,True,False,False,1,1,Synthetic
1.0121941404662496,2773.459879361096,2,54,0,0,0.25015024445514067,False,True,True,True,False,False,1,1,Synthetic
1.0003790670294788,894.6611404444737,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.0029498318191268,1741.458660656138,2,60,0,1,0.5139865455301403,False,False,True,False,False,False,1,1,Synthetic
1.0,3970.8681741930704,2,60,0,1,0.5375510263589552,False,False,True,False,False,False,1,0,Synthetic
1.0001765016356927,3805.9953878398305,2,60,0,1,0.3675797893323933,False,False,True,False,False,False,1,1,Synthetic
1.0026513526214553,891.0590072796224,2,58,0,0,0.1,True,False,True,True,False,False,1,1,Synthetic
1.0101589913520936,2303.238334083888,2,55,0,0,0.20457081645926328,False,True,True,True,False,False,1,1,Synthetic
1.000479652367591,35.32196260549624,2,70,0,1,1.116824071142351,False,False,True,False,False,False,1,0,Synthetic
1.0003805806186623,56.811325868277194,2,53,1,1,1.0708774705862432,True,False,False,True,False,False,1,1,Synthetic
